time,seconds_elapsed,z,y,x
1694674190336217300,169.77321728515625,-6.562500476837158,6.112500190734863,-47.45625305175781
1694674190356222700,169.79322265625,-6.975000381469727,8.15625,-47.90625
1694674190376234500,169.813234375,-8.831250190734863,9.506250381469727,-46.78125
1694674190396239600,169.83323950195313,-9.65625,11.006250381469727,-46.35000228881836
1694674190416239000,169.85323901367187,-10.162500381469727,12.093750953674316,-45.91875076293945
1694674190436234500,169.873234375,-10.443750381469727,14.21250057220459,-45.5625
1694674190456237800,169.89323779296876,-10.74375057220459,15.300000190734863,-44.92500305175781
1694674190476236300,169.913236328125,-11.15625,16.556251525878906,-44.19375228881836
1694674190496233200,169.9332331542969,-11.137500762939453,18.262500762939453,-43.44375228881836
1694674190516236000,169.95323608398436,-11.02500057220459,18.806251525878906,-43.21875
1694674190536234200,169.97323413085937,-11.53125,19.087501525878906,-42.41250228881836
1694674190556232200,169.99323217773437,-12.562500953674316,19.33125114440918,-42.712501525878906
1694674190576226800,170.01322680664063,-13.593750953674316,20.681251525878906,-42.28125
1694674190596218400,170.03321826171876,-13.27500057220459,21.5625,-42.056251525878906
1694674190616219400,170.05321948242187,-13.893750190734863,22.106250762939453,-41.64375305175781
1694674190636217600,170.07321752929687,-14.30625057220459,21.918750762939453,-42.16875076293945
1694674190656219000,170.0932189941406,-13.687500953674316,22.200000762939453,-41.85000228881836
1694674190676227300,170.11322729492187,-13.893750190734863,21.75,-41.962501525878906
1694674190696218600,170.13321850585936,-14.30625057220459,21.75,-41.962501525878906
1694674190716230400,170.15323046875,-14.325000762939453,21.225000381469727,-41.98125076293945
1694674190736224300,170.17322436523438,-14.531250953674316,21.11250114440918,-42.39375305175781
1694674190756237800,170.19323779296874,-14.11875057220459,21.11250114440918,-42.1875
1694674190776244200,170.213244140625,-14.21250057220459,21.037500381469727,-42.28125
1694674190796244700,170.23324462890625,-14.437500953674316,20.587501525878906,-42.50625228881836
1694674190816244200,170.253244140625,-14.437500953674316,20.493751525878906,-42.20625305175781
1694674190836236000,170.2732360839844,-15.05625057220459,20.137500762939453,-42.525001525878906
1694674190856236500,170.2932365722656,-14.756250381469727,19.3125,-43.25625228881836
1694674190876244200,170.313244140625,-14.568750381469727,18.787500381469727,-43.368751525878906
1694674190896227000,170.33322705078126,-14.362500190734863,17.887500762939453,-43.70625305175781
